0.28,0.01667095
0.29,0.016010518
0.3,0.016220921
0.31,0.017302161
0.32,0.019254236
0.33,0.022077146
0.34,0.025770893
0.35,0.030335475
0.36,0.035770893
0.37,0.042077146
0.38,0.049254236
0.39,0.057302161
0.4,0.066220921
0.41,0.076010518
0.42,0.08667095
