"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
9972, 3.265490050280000e-01, -1.276510459160000e-03, 6.860386565381183e+05, 1.738577939888094e-01, 4.587226436600993e-04, 2.773744081493358e-05
9970, 3.274244742370000e-01, -1.210246895640000e-03, 6.850328708632981e+05, 1.700596015175542e-01, 4.714153490025698e-04, 3.976141204599514e-05
9967, 3.282993379940000e-01, -1.128879054230000e-03, 6.839542372939716e+05, 1.659863103534189e-01, 4.915440856659869e-04, 4.581447081228614e-05
9965, 3.291747838210000e-01, -1.047108919440000e-03, 6.830660431434322e+05, 1.626321839027766e-01, 5.117417120077796e-04, 4.564934710362989e-05
9963, 3.300514678210000e-01, -9.725822725399999e-04, 6.827009698593838e+05, 1.612535416794449e-01, 4.275751074270148e-04, 3.928482206180351e-05
9960, 3.309275855580000e-01, -8.860646884930000e-04, 6.832229304356151e+05, 1.632246442518577e-01, 4.281608265082968e-04, 4.912335219732613e-05
9956, 3.318010397290000e-01, -7.718520055230000e-04, 6.830948601115061e+05, 1.627410066807527e-01, 4.556396285957466e-04, 6.662697335782564e-05
9954, 3.326711546370000e-01, -6.311072105140000e-04, 6.821726136963171e+05, 1.592582871725044e-01, 4.612939015641151e-04, 7.480852411876527e-05
9952, 3.335416288700000e-01, -4.895788076900000e-04, 6.812987289466308e+05, 1.559581979386859e-01, 4.523531421820025e-04, 7.428839554269656e-05
9950, 3.344120730240000e-01, -3.452021914460000e-04, 6.816643895824518e+05, 1.573390582042269e-01, 4.424562140695763e-04, 8.067013517415813e-05
9948, 3.352778300570000e-01, -1.730286497510000e-04, 6.817905852074992e+05, 1.578156162672020e-01, 4.560727992711417e-04, 1.001641463398287e-04
9946, 3.361364430790000e-01, 3.350939760090000e-05, 6.808385586660309e+05, 1.542204367644848e-01, 4.731240337231527e-04, 1.172330175629103e-04
9944, 3.369925424030000e-01, 2.518512723110000e-04, 6.795325131127138e+05, 1.492883597704353e-01, 4.915660375981708e-04, 1.242902968748470e-04
9940, 3.378498487930000e-01, 4.667364486410000e-04, 6.793494580186949e+05, 1.485970808058071e-01, 4.535454588826241e-04, 1.212870809475690e-04
9938, 3.387002109640000e-01, 7.085158269510000e-04, 6.794335953862184e+05, 1.489148124298295e-01, 4.690740054520021e-04, 1.431577660754086e-04
9936, 3.395409446820000e-01, 9.828458618139999e-04, 6.780561264107922e+05, 1.437130160403685e-01, 4.801159257258912e-04, 1.610697183784715e-04
9934, 3.403772865040000e-01, 1.271142622800000e-03, 6.766832201392874e+05, 1.385284499894542e-01, 5.164196214470949e-04, 1.767378767726655e-04
9930, 3.412150928630000e-01, 1.555801231100000e-03, 6.760228083312110e+05, 1.360345079696373e-01, 4.944530130569605e-04, 1.748317500871358e-04
